SEP=,
Date,  veocity, angle, m12, m21, m34, m43, t1, t2, t3, t4, 
2024-06-04 16:31:57,1.4,64,293,301,295,298,24,24,24,0
2024-06-04 16:31:58,1.3,58,294,301,294,299,24,24,24,0
2024-06-04 16:31:59,1.6,68,292,303,295,298,24,24,24,0
2024-06-04 16:32:00,1.6,60,293,301,294,299,24,24,24,0
2024-06-04 16:32:01,1.6,60,292,302,294,299,24,24,24,0
2024-06-04 16:32:02,1.7,63,293,300,294,298,24,24,24,0
2024-06-04 16:32:03,1.7,61,292,301,294,299,24,24,24,0
2024-06-04 16:32:04,1.5,67,292,301,294,297,24,24,24,0
2024-06-04 16:32:05,1.5,61,293,301,293,298,24,24,24,0
2024-06-04 16:32:06,1.5,61,292,301,294,298,24,24,24,0
2024-06-04 16:32:07,1.6,66,292,301,294,297,24,24,24,0
2024-06-04 16:32:08,1.5,59,293,301,294,298,24,24,24,0
2024-06-04 16:32:09,1.4,66,293,301,295,298,24,24,24,0
2024-06-04 16:32:10,1.2,64,293,301,295,297,24,24,24,0
2024-06-04 16:32:11,1.3,68,294,301,295,299,24,24,24,0
2024-06-04 16:32:12,1.2,61,294,300,295,299,24,24,24,0
2024-06-04 16:32:13,1.2,56,293,301,295,298,24,24,24,0
2024-06-04 16:32:14,1.4,64,294,301,295,299,24,24,24,0
2024-06-04 16:32:15,1.3,56,294,301,295,299,24,24,24,0
2024-06-04 16:32:16,1.2,64,295,301,296,299,24,24,24,0
2024-06-04 16:32:17,1.1,63,295,301,296,298,24,24,24,0
2024-06-04 16:32:18,1.1,65,294,301,296,298,24,24,24,0
2024-06-04 16:32:19,1.2,66,294,301,296,298,24,24,24,0
2024-06-04 16:32:20,1.3,66,294,301,295,298,24,24,24,0
2024-06-04 16:32:21,1.2,61,294,300,295,298,24,24,24,0
2024-06-04 16:32:22,1.0,56,294,299,295,298,24,24,24,0
2024-06-04 16:32:23,1.2,66,293,300,295,297,24,24,24,0
2024-06-04 16:32:24,1.2,66,293,300,295,297,24,24,24,0
2024-06-04 16:32:25,1.3,61,293,301,295,299,24,24,24,0
2024-06-04 16:32:26,1.5,64,293,302,295,299,24,24,24,0
2024-06-04 16:32:27,1.5,65,293,302,295,299,24,24,24,0
2024-06-04 16:32:28,1.6,69,293,301,295,298,24,24,24,0
2024-06-04 16:32:29,1.4,63,293,301,295,299,24,24,24,0
2024-06-04 16:32:30,1.5,60,293,301,294,299,24,24,24,0
2024-06-04 16:32:31,1.3,64,294,301,295,298,24,24,24,0
2024-06-04 16:32:32,1.4,59,294,301,294,299,24,24,24,0
2024-06-04 16:32:33,1.4,51,294,300,294,299,24,24,24,0
2024-06-04 16:32:34,1.4,52,294,301,294,299,24,24,24,0
2024-06-04 16:32:35,1.5,58,293,301,294,299,24,24,24,0
2024-06-04 16:32:36,1.5,57,293,301,295,299,24,24,24,0
2024-06-04 16:32:37,1.6,66,293,302,295,298,24,24,24,0
2024-06-04 16:32:38,1.6,66,293,302,295,299,24,24,24,0
2024-06-04 16:32:39,1.7,50,293,302,293,300,24,24,24,0
2024-06-04 16:32:40,1.6,59,292,301,294,298,24,24,24,0
2024-06-04 16:32:41,1.6,63,292,301,294,299,24,24,24,0
2024-06-04 16:32:42,1.7,64,291,301,294,298,24,24,24,0
2024-06-04 16:32:43,2.0,59,291,302,292,299,24,24,24,0
2024-06-04 16:32:44,1.9,65,292,301,293,298,24,24,24,0
2024-06-04 16:32:45,1.6,66,292,301,294,298,24,24,24,0
2024-06-04 16:32:46,1.6,61,292,302,294,298,24,24,24,0
2024-06-04 16:32:47,1.7,59,292,301,294,299,24,24,24,0
2024-06-04 16:32:48,1.6,58,292,301,294,299,24,24,24,0
2024-06-04 16:32:49,1.7,58,292,301,293,298,24,24,24,0
2024-06-04 16:32:50,1.7,62,292,301,293,298,24,24,24,0
2024-06-04 16:32:51,1.7,64,291,301,294,298,24,25,24,0
2024-06-04 16:32:52,1.5,63,293,301,294,298,24,24,24,0
2024-06-04 16:32:53,1.5,62,293,301,294,299,24,24,24,0
2024-06-04 16:32:54,1.5,57,293,301,294,298,24,24,24,0
2024-06-04 16:32:55,1.4,61,293,301,295,298,24,24,24,0
2024-06-04 16:32:56,1.5,66,293,302,295,299,24,24,24,0
2024-06-04 16:32:57,1.5,63,293,301,295,298,24,24,24,0
2024-06-04 16:32:58,1.4,62,294,300,295,298,24,24,24,0
2024-06-04 16:32:59,1.5,65,293,301,295,298,24,24,24,0
